productId;languageId;syncId;productName;productListerDescription;productShortDescription;productLongDescription
P100405;nl;1743;;Betere trui jkt - Juni-nachten gekampeerd in het Navajo-land van New Mexico zijn sterrenhemel en koud;Betere trui jkt - Juni-nachten gekampeerd in het Navajo-land van New Mexico zijn sterrenhemel en koud; Laag in de zachtste fleece die we tot nu toe hebben gesponnen. Gemaakt van hoogwaardig\, gebreid polyester fleece\, de Better Sweater is warm als wol en technisch vaardig. De opstaande kraag heeft een ritsgarage en handwarmerzakken houden je vingers gezellig. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b> Details :</b> <ul> <li> Zacht fleece heeft een gebreide trui\, fleeced binnenkant en gemêleerde overgeverfde garens </li> <li > Opstaande kraag en volledige ritssluiting met garage </li> <li> Raglanmouwen </li> <li> Handwarmerzakken </li> </ul> <br> <br> <b> Stof: </ b > 9.5 oz 100% polyester met sweater-gebreide buitenkant en fleece binnenkant. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (577 g 20 oz) <br> <br> Gemaakt in Thailand.
P100436;nl;1743;;Cap 1 bodems - Spring skiën is net zo voorbijgaand als de wind;Cap 1 bodems - Spring skiën is net zo voorbijgaand als de wind; Beweeg snel\, verplaats licht en blijf nog steeds droog met onze lichtste Capilene-prestatielaag. Deze bodems voeren transpiratie af\, ademen en drogen snel. Onder een schil isoleren ze zonder oververhitting. De tailleband is geborsteld voor zachtheid\, de naden zijn naar voren geplaatst om schuren te voorkomen en een schuin kruis verbetert de mobiliteit. Met een functionele vlieg. Gemaakt van 3\,7-oz 100% volledig gerecycled polyester\, met Gladiodor natuurlijke geurbestrijding voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Silky soft Capilene 1 is de lichtste van onze technische basislaagstoffen </li> <li> Snel- drogen\, zeer ademend en slank\, biedt 15-UPF bescherming tegen de zon en kan alleen of onder lagen in koelere temps worden gedragen </li> <li> Elastische tailleband is geborsteld voor zachtheid op de huid </li> <li> Gestroomlijnde\, functionele vlieg </li> <li> Binnenzomen zijn naar voren geplaatst om schuren te voorkomen </li> </ul> <br> <br> <b> Stof: </b> 3.7-oz 100% gerecycled polyester met Gladiodor natuurlijke geurbestrijding voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (158 g 5\,5 oz) <br> <br> Gemaakt in de VS.
P100505;nl;1743;;Boxerslip Cap 1 - Op bivy of zekeren blijven de nauwsluitende Capilene 1 Boxershorts droog en comfortabel;Boxerslip Cap 1 - Op bivy of zekeren blijven de nauwsluitende Capilene 1 Boxershorts droog en comfortabel; Gemaakt van 100% gerecycled polyester\, het ondergoed blinkt uit in vochtafvoer en heeft Gladiodor natuurlijke geurcontrole voor het kledingstuk. De zichtbare elastische tailleband is geborsteld voor zachtheid
P100701;nl;1743;;Cap 1 t-shirt - Minimaal gestileerd maar technisch ontwikkeld voor het straffen van uitgestrekte gebieden\, ons zijdeachtige\, ultra-ademende Capilene 1 T-shirt is snel af te voeren en snel te drogen;Cap 1 t-shirt - Minimaal gestileerd maar technisch ontwikkeld voor het straffen van uitgestrekte gebieden\, ons zijdeachtige\, ultra-ademende Capilene 1 T-shirt is snel af te voeren en snel te drogen; De ribgebreide kraag is zacht tegen de huid en de royale zoom is lang genoeg om in te stoppen. Gemaakt van 100% volledig gerecycled polyester van 3\,7 oz\, met Gladiodor natuurlijke geurcontrole voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Silky soft Capilene 1 is de lichtste van onze technische basislaagstoffen </li> <li> Snel- drogen\, zeer ademend en slank\, biedt 15-UPF bescherming tegen de zon en kan alleen of onder lagen in koelere temps worden gedragen </li> <li> Ribgebreide kraag is zacht tegen de huid </li> <li > Ingezette mouwen </li> <li> Lang genoeg gesneden om in te stoppen </li> </ul> <br> <br> <b> Stof: </b> 100% gerecycled polyester van 3\,7 oz met Gladiodor natuurlijke geurbestrijding voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> 130 g (4.6 oz) <br> <br> Gemaakt in de VS.
P100702;nl;1743;;T-shirt met cap 2 - Deze blinkt uit in de zweetjamborees van bergbeklimmingen\, bergrugrennen en singletracks in de woestijn onder een resolute zon;T-shirt met cap 2 - Deze blinkt uit in de zweetjamborees van bergbeklimmingen\, bergrugrennen en singletracks in de woestijn onder een resolute zon; Gemaakt van de snelste droging van onze hoogwaardige basislaagstoffen\, het heeft een open breisel dat luchtstroom uitnodigt en biedt een uitstekende afvoer en uitzonderlijk ademend vermogen. Wanneer het onder de lagen wordt gedragen\, is het ook isolerend genoeg voor koude dagen. De zelfbindende nek is plooibaar en zacht
P100515;nl;1743;;Cap 1 grafisch T-shirt - Dit T-shirt is gemaakt van onze lichtste Capilene-stof om een harmonisch evenwicht te bereiken tussen technisch vermogen en slappere vaardigheden;Cap 1 grafisch T-shirt - Dit T-shirt is gemaakt van onze lichtste Capilene-stof om een harmonisch evenwicht te bereiken tussen technisch vermogen en slappere vaardigheden; Ontworpen voor droog\, koel comfort en bescherming tegen de zon\, het is zeer ademend en sneldrogend en voelt zijdezacht aan. Met een ribgebreide kraag die zacht aanvoelt op de huid\, raglanmouwen die schuren onder packs verminderen en een plooibare lengte. Gesublimeerde graphics belemmeren het ademend vermogen niet. Gemaakt van 3\,7-oz 100% volledig gerecycled polyester met Gladiodor natuurlijke geurbestrijding voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Silky soft Capilene 1 is de lichtste van onze technische basislaagstoffen </li> <li> Snel- drogen\, zeer ademend en slank\, biedt 15-UPF bescherming tegen de zon en kan alleen of onder lagen in koelere temps worden gedragen </li> <li> Ribgebreide kraag is zacht tegen de huid </li> <li > Grafische elementen die in de stof zijn gesublimeerd\, zullen het ademend vermogen of de afvoerende prestaties niet belemmeren </li> <li> Ingezette mouwen </li> <li> Lang genoeg gesneden om in te stoppen </li> </ul> <br> <br> <b> Stof: </b> 100% gerecycled polyester van 3\,7 oz met Gladiodor natuurlijke geurbestrijding voor het kledingstuk en 15-UPF zonbescherming. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (132 g 4.6 oz) <br> <br> Gemaakt in de VS.
P100709;nl;1743;;Cap 2 rits nek - Ontworpen voor nat-dan-chill achtervolgingen zoals backcountry skiën\, bergbeklimmen en bergwandelen\, onze snelst drogende prestatie basislaag houdt je koel tijdens duuractiviteiten in warmere temperaturen\, maar isoleert ook wanneer de lucht donker wordt;Cap 2 rits nek - Ontworpen voor nat-dan-chill achtervolgingen zoals backcountry skiën\, bergbeklimmen en bergwandelen\, onze snelst drogende prestatie basislaag houdt je koel tijdens duuractiviteiten in warmere temperaturen\, maar isoleert ook wanneer de lucht donker wordt; Het open gebreide materiaal nodigt uit tot luchtstroom en biedt een uitstekende afvoer en uitzonderlijk ademend vermogen. Een tochtklep aan de achterkant van de rits en raglanmouwen elimineren schuren onder riemen. Flat-rib zijpanelen versmelten met platte\, offset naden voor schuren-vrij comfort. Gemaakt van 100 ml polyester (54% gerecycled) met Gladiodor natuurlijke geurbestrijding voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Capilene 2-stof heeft open gebreid dat luchtstroom uitnodigt en biedt uitstekende afvoer voor uithoudingsactiviteiten bij warme tot gematigde temperaturen </li> <li> Snelst drogend van onze Capilene-stoffen\, het isoleert voldoende voor gebruik op koude dagen en kan onder andere lagen worden gedragen </li> <li> Zip-hals voor eenvoudige klimaatbeheersing wordt ondersteund door tochtklep en ritsgarage </li> <li> Raglanmouwen en onderarmpanelen versmelten uit de weg van pakriemen </li> <li> Platte ribboord onder de armen en zijkanten is uitzonderlijk ademend\, sneldrogend en elimineert okselnaad schuren </li> </ul> <br> <br> <b> Stof: </b> 100 ml polyester (54% gerecycled) met Gladiodor natuurlijke geurcontrole voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (175 g 6.1 oz) <br> <br> Gemaakt in Mexico.
P100710;nl;1743;;Cap 3 rits nek - Capilene 3 biedt uitstekende isolatie en huidcomfort voor uithoudingsactiviteiten in koele tot koude omstandigheden;Cap 3 rits nek - Capilene 3 biedt uitstekende isolatie en huidcomfort voor uithoudingsactiviteiten in koele tot koude omstandigheden; De dichte honingraatstructuur aan de binnenkant is geborsteld voor warmte\, zachtheid en samendrukbaarheid\, en een gladde jersey buitenkant glijdt gemakkelijk onder de lagen. Raglanmouwen en een uit één stuk bestaand schouderpaneel lopen over in de weg van schouderbanden. Naden zijn naar voren gerold en zijpanelen zijn verschoven om schuren te voorkomen. De hals met rits\, ondersteund door een tochtklep en een ritsgarage\, zorgt voor eenvoudige klimaatbeheersing. Gemaakt van 4\,8-oz 100% polyester (64% gerecycled) met Gladiodor natuurlijke geurbeheersing voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Capilene 3 is de snelst afvoerende stof uit onze basislaag en heeft een dichte honingraatstructuur aan de binnenkant </li> <li> Stof naast de huid is geborsteld voor warmte\, zachtheid en samendrukbaarheid\, terwijl het uitstekende isolatie en ademend vermogen biedt </li> <li> Gladde jersey buitenkant glijdt gemakkelijk onder de lagen </li> <li> Zip-hals voor gemakkelijke klimaatregeling wordt ondersteund door tochtflap en ritsgarage </li> <li> Raglanmouwen en uit één stuk bestaand schouderpaneel versmelten in de weg van pakriemen </li> <li> Zijnaden zijn naar voren gerold voor comfort onder de heupgordel </ li> </ul> <br> <br> <b> Stof: </b> 100% polyester van 4\,8 oz (64% gerecycled) met Gladiodor natuurlijke geurcontrole voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> 221 g (7\,8 oz) <br> <br> Gemaakt in Costa Rica.
P100801;zh;1743;;Cap 4 bodems - Voor lijders zoals de Grand in januari\, zal een paar van deze warme bodems een positieve kant toevoegen aan je verdriet;Cap 4 bodems - Voor lijders zoals de Grand in januari\, zal een paar van deze warme bodems een positieve kant toevoegen aan je verdriet; Onze warmste synthetische basislaag\, Capilene 4-stof is rekbaar en samendrukbaar. De gladde jersey buitenkant glijdt gemakkelijk onder de lagen en het gezellige interne raster vangt warmte op\, voert vocht af en is zeer ademend. Met een geborstelde elastische tailleband die zacht is tegen de huid. Gemaakt van 5\,3 oz Polartec Power Dry 93% polyester (50% gerecycled) / 7% spandex\, met Gladiodor natuurlijke geurcontrole voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma. <br> <br> <b>Details :</b> <ul> <li> Onze warmste basislaag\, Capilene 4 biedt stretch\, groot ademend vermogen en samendrukbaarheid </li> <li> Binnenrooster absorbeert vocht\, versiert bulk en zorgt voor warmte </li> <li> Gladde jersey gezicht glijdt gemakkelijk onder de lagen </li> <li> Constructie met 4 panelen\, aantrekkous </li> <li> Elastische tailleband is geborsteld voor zachtheid op de huid </li> </ul> <br> <br> <b> Stof: </b> 5.3-oz Polartec Power Dry 93% polyester (50% gerecycled) / 7% spandex\, met Gladiodor natuurlijke geurbestrijding voor het kledingstuk. Recyclebaar via het Common Threads Recycling-programma <br> <br> <b> Gewicht: </b> (187 g 6.5 oz) <br> <br> Gemaakt in Costa Rica.
P100800;zh;1743;;Samengestelde cargobroek - reg - De ultieme allesbroek\, gebouwd om dagelijks misbruik te weerstaan;Samengestelde cargobroek - reg - De ultieme allesbroek\, gebouwd om dagelijks misbruik te weerstaan; Met cargozakken gemodelleerd naar vintage legerblokken\, zijn onze Compound Cargos perfect voor het beklimmen van het parcours met een berg klimschoenen\, multitools\, reserve vinnen\, wax\, droge salami en een oneven blikje bier. Extra zakken omvatten twee royale voorste drop-in en twee achter met verborgen knoop-klep sluitingen. Gemaakt van taai ripstop van biologisch katoen van 5\,5 oz dat de scheursterkte heeft van standaard 8 oz-materiaal\, ze zijn winterhard maar licht en klaar voor actie. Binnenbeenlengte (maat 32): kort\, 30
P100900;zh;1743;;Continentale shorts - kreukbestendige reisshorts die doen wat een geweldig kledingstuk van berg tot museum moet: vochtafvoer\, droog snel en ziet er scherp uit na opeenvolgende dagen van gebruik;Continentale shorts - kreukbestendige reisshorts die doen wat een geweldig kledingstuk van berg tot museum moet: vochtafvoer\, droog snel en ziet er scherp uit na opeenvolgende dagen van gebruik; De Continentals gebruiken onze klassieke Guide-stof - een sterke\, wendbare mix van 53% polyester en 47% nylon met een DWR-afwerking (duurzaam waterafstotend). Details omvatten drop-in voorvakken en twee cargo- en twee achterzakken (elk met een ritssluiting en een klittenbandsluiting). Normale pasvorm
P110220;nl;1743;;Custodian-broek - lang - De verschuiving van het kerkhof heeft zo zijn voordelen: stoppen met de tijd = patrouille bij zonsopgang Onze Custodian-broeken worden gekenmerkt door hun sterke arbeidsethos;Custodian-broek - lang - De verschuiving van het kerkhof heeft zo zijn voordelen: stoppen met de tijd = patrouille bij zonsopgang Onze Custodian-broeken worden gekenmerkt door hun sterke arbeidsethos; Ze zijn gemaakt van een stoer maar comfortabel 5\,2 oz biologisch katoenen canvas\, met een platte voorkant\, royale voorvakken met brede ingangen\, paspelzakken achter en een rits met knoopsluiting. Binnenbeenlengte (maat 32): kort\, 30
P110211;zh;1743;;Katoenen boardshort - Een klassieker in stof en vorm\, het geborstelde canvas van 100% biologisch katoen van deze boardshort biedt lichtgewicht duurzaamheid in en uit het water\, met een patroon geïnspireerd op rietveldwerkshirts uit het plantage-tijdperk;Katoenen boardshort - Een klassieker in stof en vorm\, het geborstelde canvas van 100% biologisch katoen van deze boardshort biedt lichtgewicht duurzaamheid in en uit het water\, met een patroon geïnspireerd op rietveldwerkshirts uit het plantage-tijdperk; De tailleband van dezelfde stof en de platte gulp met 2 knopen zijn netjes gestyled en de opgestikte opgestikte zak met metalen knoopsluiting heeft dubbel gestikte naden. Binnenbeenlengte (maat 32) is 10
P110405;zh;1743;;Crosstown - Crosstown of cross-country\, deze volledig functionele forensrugzak zorgt ervoor dat je leven georganiseerd blijft\, of je nu op kantoor bent\, steil en smal wandelt\, of ergens in het internationale woon-werkverkeer;Crosstown - Crosstown of cross-country\, deze volledig functionele forensrugzak zorgt ervoor dat je leven georganiseerd blijft\, of je nu op kantoor bent\, steil en smal wandelt\, of ergens in het internationale woon-werkverkeer; In het hoofdcompartiment met ritssluiting zit een gepolijste\, zelfstellende\, gewatteerde laptophoes voor een laptop van 15 tot 17. Een secundair compartiment met ritssluiting opent naar een draagbaar kantoororganisatorsysteem. Met een vangvanger aan de voorkant (met verborgen ritssluiting) die gemakkelijke toegang tot documenten biedt
